"Catalog / Data Sheet","Part No.","Status","Brand","Apps.","Feature","L x W Size","T(Max.) / mm","Capacitance","Tolerance","Rated Voltage [DC] / V","Temp. Chara.","Operating Temp. Range / °C","Cap.Change or Temp.Coef.","AEC- Q200"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x8r1e105k160aa.pdf","CGA5L2X8R1E105K160AA Equiv. C3216X8R1E105K for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","3.2mm x 1.6mm [EIA 1206]","1.8","1μF","±10%","25","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x8r1e105k160ad.pdf","CGA5L2X8R1E105K160AD Equiv. C3216X8R1E105K for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application Conductive Epoxy Application","3.2mm x 1.6mm [EIA 1206]","1.9","1μF","±10%","25","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x8r1e105k160ae.pdf","CGA5L2X8R1E105K160AE Equiv. C3216X8R1E105K for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","1μF","±10%","25","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x8r1e105m160aa.pdf","CGA5L2X8R1E105M160AA Equiv. C3216X8R1E105M for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","3.2mm x 1.6mm [EIA 1206]","1.8","1μF","±20%","25","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x8r1e105m160ad.pdf","CGA5L2X8R1E105M160AD Equiv. C3216X8R1E105M for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application Conductive Epoxy Application","3.2mm x 1.6mm [EIA 1206]","1.9","1μF","±20%","25","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x8r1e105m160ae.pdf","CGA5L2X8R1E105M160AE Equiv. C3216X8R1E105M for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","1μF","±20%","25","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x8r1h334k160aa.pdf","CGA5L2X8R1H334K160AA Equiv. C3216X8R1H334K for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","3.2mm x 1.6mm [EIA 1206]","1.8","330nF","±10%","50","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x8r1h334k160ad.pdf","CGA5L2X8R1H334K160AD Equiv. C3216X8R1H334K for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application Conductive Epoxy Application","3.2mm x 1.6mm [EIA 1206]","1.9","330nF","±10%","50","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x8r1h334k160ae.pdf","CGA5L2X8R1H334K160AE Equiv. C3216X8R1H334K for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","330nF","±10%","50","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x8r1h334m160aa.pdf","CGA5L2X8R1H334M160AA Equiv. C3216X8R1H334M for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","3.2mm x 1.6mm [EIA 1206]","1.8","330nF","±20%","50","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x8r1h334m160ad.pdf","CGA5L2X8R1H334M160AD Equiv. C3216X8R1H334M for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application Conductive Epoxy Application","3.2mm x 1.6mm [EIA 1206]","1.9","330nF","±20%","50","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x8r1h334m160ae.pdf","CGA5L2X8R1H334M160AE Equiv. C3216X8R1H334M for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","330nF","±20%","50","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x8r1h474k160aa.pdf","CGA5L2X8R1H474K160AA Equiv. C3216X8R1H474K for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","3.2mm x 1.6mm [EIA 1206]","1.8","470nF","±10%","50","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x8r1h474k160ad.pdf","CGA5L2X8R1H474K160AD Equiv. C3216X8R1H474K for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application Conductive Epoxy Application","3.2mm x 1.6mm [EIA 1206]","1.9","470nF","±10%","50","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x8r1h474k160ae.pdf","CGA5L2X8R1H474K160AE Equiv. C3216X8R1H474K for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","470nF","±10%","50","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x8r1h474m160aa.pdf","CGA5L2X8R1H474M160AA Equiv. C3216X8R1H474M for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","3.2mm x 1.6mm [EIA 1206]","1.8","470nF","±20%","50","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x8r1h474m160ad.pdf","CGA5L2X8R1H474M160AD Equiv. C3216X8R1H474M for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application Conductive Epoxy Application","3.2mm x 1.6mm [EIA 1206]","1.9","470nF","±20%","50","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x8r1h474m160ae.pdf","CGA5L2X8R1H474M160AE Equiv. C3216X8R1H474M for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","470nF","±20%","50","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x8r2a154k160aa.pdf","CGA5L2X8R2A154K160AA Equiv. C3216X8R2A154K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","3.2mm x 1.6mm [EIA 1206]","1.8","150nF","±10%","100","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x8r2a154k160ad.pdf","CGA5L2X8R2A154K160AD Equiv. C3216X8R2A154K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application Conductive Epoxy Application","3.2mm x 1.6mm [EIA 1206]","1.9","150nF","±10%","100","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x8r2a154k160ae.pdf","CGA5L2X8R2A154K160AE Equiv. C3216X8R2A154K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","150nF","±10%","100","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x8r2a154m160aa.pdf","CGA5L2X8R2A154M160AA Equiv. C3216X8R2A154M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","3.2mm x 1.6mm [EIA 1206]","1.8","150nF","±20%","100","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x8r2a154m160ad.pdf","CGA5L2X8R2A154M160AD Equiv. C3216X8R2A154M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application Conductive Epoxy Application","3.2mm x 1.6mm [EIA 1206]","1.9","150nF","±20%","100","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l2x8r2a154m160ae.pdf","CGA5L2X8R2A154M160AE Equiv. C3216X8R2A154M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","150nF","±20%","100","X8R","-55 to 150","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3c0g2e153j160aa.pdf","CGA5L3C0G2E153J160AA Equiv. C3216C0G2E153J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1.8","15nF","±5%","250","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3c0g2e153j160ae.pdf","CGA5L3C0G2E153J160AE Equiv. C3216C0G2E153J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","15nF","±5%","250","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3c0g2e223j160aa.pdf","CGA5L3C0G2E223J160AA Equiv. C3216C0G2E223J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1.9","22nF","±5%","250","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3c0g2e682j160aa.pdf","CGA5L3C0G2E682J160AA Equiv. C3216C0G2E682J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1.8","6.8nF","±5%","250","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3c0g2e822j160aa.pdf","CGA5L3C0G2E822J160AA Equiv. C3216C0G2E822J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","3.2mm x 1.6mm [EIA 1206]","1.8","8.2nF","±5%","250","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3np02e153j160aa.pdf","CGA5L3NP02E153J160AA Equiv. C3216NP02E153J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","3.2mm x 1.6mm [EIA 1206]","1.8","15nF","±5%","250","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3np02e223j160aa.pdf","CGA5L3NP02E223J160AA Equiv. C3216NP02E223J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","3.2mm x 1.6mm [EIA 1206]","1.9","22nF","±5%","250","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x5r1e106k160ab_200122.pdf","CGA5L3X5R1E106K160AB Equiv. C3216X5R1E106K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","3.2mm x 1.6mm [EIA 1206]","1.9","10μF","±10%","25","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x5r1e106m160ab_200122.pdf","CGA5L3X5R1E106M160AB Equiv. C3216X5R1E106M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","3.2mm x 1.6mm [EIA 1206]","1.9","10μF","±20%","25","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x5r1h106k160ab.pdf","CGA5L3X5R1H106K160AB Equiv. C3216X5R1H106K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","3.2mm x 1.6mm [EIA 1206]","1.9","10μF","±10%","50","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x5r1h106m160ab.pdf","CGA5L3X5R1H106M160AB Equiv. C3216X5R1H106M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","3.2mm x 1.6mm [EIA 1206]","1.9","10μF","±20%","50","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x5r1v106k160ab.pdf","CGA5L3X5R1V106K160AB Equiv. C3216X5R1V106K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","3.2mm x 1.6mm [EIA 1206]","1.9","10μF","±10%","35","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x5r1v106m160ab.pdf","CGA5L3X5R1V106M160AB Equiv. C3216X5R1V106M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","3.2mm x 1.6mm [EIA 1206]","1.9","10μF","±20%","35","X5R","-55 to 85","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r1c475k160ab.pdf","CGA5L3X7R1C475K160AB Equiv. C3216X7R1C475K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","3.2mm x 1.6mm [EIA 1206]","1.9","4.7μF","±10%","16","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r1c475k160ad.pdf","CGA5L3X7R1C475K160AD Equiv. C3216X7R1C475K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","3.2mm x 1.6mm [EIA 1206]","1.9","4.7μF","±10%","16","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r1c475m160ab.pdf","CGA5L3X7R1C475M160AB Equiv. C3216X7R1C475M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","3.2mm x 1.6mm [EIA 1206]","1.9","4.7μF","±20%","16","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r1c475m160ad.pdf","CGA5L3X7R1C475M160AD Equiv. C3216X7R1C475M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","3.2mm x 1.6mm [EIA 1206]","1.9","4.7μF","±20%","16","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r1h105k160ab.pdf","CGA5L3X7R1H105K160AB Equiv. C3216X7R1H105K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","3.2mm x 1.6mm [EIA 1206]","1.9","1μF","±10%","50","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r1h105k160ae.pdf","CGA5L3X7R1H105K160AE Equiv. C3216X7R1H105K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","1μF","±10%","50","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r1h105m160ab.pdf","CGA5L3X7R1H105M160AB Equiv. C3216X7R1H105M for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","3.2mm x 1.6mm [EIA 1206]","1.9","1μF","±20%","50","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r1h105m160ae.pdf","CGA5L3X7R1H105M160AE Equiv. C3216X7R1H105M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Soft Termination","3.2mm x 1.6mm [EIA 1206]","1.9","1μF","±20%","50","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga5l3x7r1h155k160ab_200115.pdf","CGA5L3X7R1H155K160AB Equiv. C3216X7R1H155K for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","3.2mm x 1.6mm [EIA 1206]","1.9","1.5μF","±10%","50","X7R","-55 to 125","±15%","YES"
