"Catalog / Data Sheet","Part No.","Status","Brand","Apps.","Feature","L x W Size","T(Max.) / mm","Capacitance","Tolerance","Rated Voltage [DC] / V","Temp. Chara.","Operating Temp. Range / °C","Cap.Change or Temp.Coef.","AEC- Q200"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c2np01h562j060aa.pdf","CGA4C2NP01H562J060AA Equiv. C2012NP01H562J for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","2.0mm x 1.25mm [EIA 0805]","0.75","5.6nF","±5%","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c2np01h682j060aa.pdf","CGA4C2NP01H682J060AA Equiv. C2012NP01H682J for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","2.0mm x 1.25mm [EIA 0805]","0.75","6.8nF","±5%","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c2np01h822j060aa.pdf","CGA4C2NP01H822J060AA Equiv. C2012NP01H822J for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","2.0mm x 1.25mm [EIA 0805]","0.75","8.2nF","±5%","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c2np02a102j060aa.pdf","CGA4C2NP02A102J060AA Equiv. C2012NP02A102J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","2.0mm x 1.25mm [EIA 0805]","0.75","1nF","±5%","100","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c2np02a122j060aa.pdf","CGA4C2NP02A122J060AA Equiv. C2012NP02A122J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","2.0mm x 1.25mm [EIA 0805]","0.75","1.2nF","±5%","100","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c2np02a152j060aa.pdf","CGA4C2NP02A152J060AA Equiv. C2012NP02A152J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","2.0mm x 1.25mm [EIA 0805]","0.75","1.5nF","±5%","100","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c4c0g2w101j060aa.pdf","CGA4C4C0G2W101J060AA Equiv. C2012C0G2W101J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","2.0mm x 1.25mm [EIA 0805]","0.75","100pF","±5%","450","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c4c0g2w101j060ae.pdf","CGA4C4C0G2W101J060AE Equiv. C2012C0G2W101J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","2.0mm x 1.25mm [EIA 0805]","0.75","100pF","±5%","450","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c4c0g2w102j060aa.pdf","CGA4C4C0G2W102J060AA Equiv. C2012C0G2W102J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","2.0mm x 1.25mm [EIA 0805]","0.75","1nF","±5%","450","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c4c0g2w102j060ae.pdf","CGA4C4C0G2W102J060AE Equiv. C2012C0G2W102J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","2.0mm x 1.25mm [EIA 0805]","0.75","1nF","±5%","450","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c4c0g2w122j060aa.pdf","CGA4C4C0G2W122J060AA Equiv. C2012C0G2W122J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","2.0mm x 1.25mm [EIA 0805]","0.75","1.2nF","±5%","450","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c4c0g2w122j060ae.pdf","CGA4C4C0G2W122J060AE Equiv. C2012C0G2W122J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","2.0mm x 1.25mm [EIA 0805]","0.75","1.2nF","±5%","450","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c4c0g2w151j060aa.pdf","CGA4C4C0G2W151J060AA Equiv. C2012C0G2W151J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","2.0mm x 1.25mm [EIA 0805]","0.75","150pF","±5%","450","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c4c0g2w151j060ae.pdf","CGA4C4C0G2W151J060AE Equiv. C2012C0G2W151J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","2.0mm x 1.25mm [EIA 0805]","0.75","150pF","±5%","450","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c4c0g2w221j060aa.pdf","CGA4C4C0G2W221J060AA Equiv. C2012C0G2W221J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","2.0mm x 1.25mm [EIA 0805]","0.75","220pF","±5%","450","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c4c0g2w221j060ae.pdf","CGA4C4C0G2W221J060AE Equiv. C2012C0G2W221J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","2.0mm x 1.25mm [EIA 0805]","0.75","220pF","±5%","450","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c4c0g2w331j060aa.pdf","CGA4C4C0G2W331J060AA Equiv. C2012C0G2W331J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","2.0mm x 1.25mm [EIA 0805]","0.75","330pF","±5%","450","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c4c0g2w331j060ae.pdf","CGA4C4C0G2W331J060AE Equiv. C2012C0G2W331J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","2.0mm x 1.25mm [EIA 0805]","0.75","330pF","±5%","450","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c4c0g2w471j060aa.pdf","CGA4C4C0G2W471J060AA Equiv. C2012C0G2W471J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","2.0mm x 1.25mm [EIA 0805]","0.75","470pF","±5%","450","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c4c0g2w471j060ae.pdf","CGA4C4C0G2W471J060AE Equiv. C2012C0G2W471J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","2.0mm x 1.25mm [EIA 0805]","0.75","470pF","±5%","450","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c4c0g2w681j060aa.pdf","CGA4C4C0G2W681J060AA Equiv. C2012C0G2W681J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","2.0mm x 1.25mm [EIA 0805]","0.75","680pF","±5%","450","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c4c0g2w681j060ae.pdf","CGA4C4C0G2W681J060AE Equiv. C2012C0G2W681J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","2.0mm x 1.25mm [EIA 0805]","0.75","680pF","±5%","450","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c4np02w101j060aa.pdf","CGA4C4NP02W101J060AA Equiv. C2012NP02W101J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","2.0mm x 1.25mm [EIA 0805]","0.75","100pF","±5%","450","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c4np02w102j060aa.pdf","CGA4C4NP02W102J060AA Equiv. C2012NP02W102J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","2.0mm x 1.25mm [EIA 0805]","0.75","1nF","±5%","450","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c4np02w122j060aa.pdf","CGA4C4NP02W122J060AA Equiv. C2012NP02W122J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","2.0mm x 1.25mm [EIA 0805]","0.75","1.2nF","±5%","450","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c4np02w151j060aa.pdf","CGA4C4NP02W151J060AA Equiv. C2012NP02W151J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","2.0mm x 1.25mm [EIA 0805]","0.75","150pF","±5%","450","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c4np02w221j060aa.pdf","CGA4C4NP02W221J060AA Equiv. C2012NP02W221J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","2.0mm x 1.25mm [EIA 0805]","0.75","220pF","±5%","450","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c4np02w331j060aa.pdf","CGA4C4NP02W331J060AA Equiv. C2012NP02W331J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","2.0mm x 1.25mm [EIA 0805]","0.75","330pF","±5%","450","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c4np02w471j060aa.pdf","CGA4C4NP02W471J060AA Equiv. C2012NP02W471J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","2.0mm x 1.25mm [EIA 0805]","0.75","470pF","±5%","450","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4c4np02w681j060aa.pdf","CGA4C4NP02W681J060AA Equiv. C2012NP02W681J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","2.0mm x 1.25mm [EIA 0805]","0.75","680pF","±5%","450","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4f1c0g2a153j085ac.pdf","CGA4F1C0G2A153J085AC Equiv. C2012C0G2A153J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","2.0mm x 1.25mm [EIA 0805]","1","15nF","±5%","100","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4f1c0g2a153j085ae.pdf","CGA4F1C0G2A153J085AE Equiv. C2012C0G2A153J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","2.0mm x 1.25mm [EIA 0805]","1","15nF","±5%","100","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4f2c0g1h153j085aa.pdf","CGA4F2C0G1H153J085AA Equiv. C2012C0G1H153J for Auto","Production","TDK","Automotive Grade","AEC-Q200 General (Up to 50V)","2.0mm x 1.25mm [EIA 0805]","1","15nF","±5%","50","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_epoxy_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4f2c0g1h153j085ad.pdf","CGA4F2C0G1H153J085AD Equiv. C2012C0G1H153J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Conductive Epoxy Application","2.0mm x 1.25mm [EIA 0805]","1","15nF","±5%","50","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4f2c0g1h153j085ae.pdf","CGA4F2C0G1H153J085AE Equiv. C2012C0G1H153J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Soft Termination","2.0mm x 1.25mm [EIA 0805]","1","15nF","±5%","50","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4f2c0g2a182j085aa.pdf","CGA4F2C0G2A182J085AA Equiv. C2012C0G2A182J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","2.0mm x 1.25mm [EIA 0805]","1","1.8nF","±5%","100","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_midvoltage_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4f2c0g2a222j085aa.pdf","CGA4F2C0G2A222J085AA Equiv. C2012C0G2A222J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V)","2.0mm x 1.25mm [EIA 0805]","1","2.2nF","±5%","100","C0G","-55 to 125","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4f2np01h153j085aa.pdf","CGA4F2NP01H153J085AA Equiv. C2012NP01H153J for Auto","Production","TDK","Automotive Grade","AEC-Q200 High Temperature Application","2.0mm x 1.25mm [EIA 0805]","1","15nF","±5%","50","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4f2np02a182j085aa.pdf","CGA4F2NP02A182J085AA Equiv. C2012NP02A182J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","2.0mm x 1.25mm [EIA 0805]","1","1.8nF","±5%","100","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_hightemp_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4f2np02a222j085aa.pdf","CGA4F2NP02A222J085AA Equiv. C2012NP02A222J for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) High Temperature Application","2.0mm x 1.25mm [EIA 0805]","1","2.2nF","±5%","100","NP0","-55 to 150","0±30ppm/°C","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4f2x7r2a102k085ae.pdf","CGA4F2X7R2A102K085AE Equiv. C2012X7R2A102K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","2.0mm x 1.25mm [EIA 0805]","1","1nF","±10%","100","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4f2x7r2a102m085ae.pdf","CGA4F2X7R2A102M085AE Equiv. C2012X7R2A102M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","2.0mm x 1.25mm [EIA 0805]","1","1nF","±20%","100","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4f2x7r2a103k085ae.pdf","CGA4F2X7R2A103K085AE Equiv. C2012X7R2A103K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","2.0mm x 1.25mm [EIA 0805]","1","10nF","±10%","100","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4f2x7r2a103m085ae.pdf","CGA4F2X7R2A103M085AE Equiv. C2012X7R2A103M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","2.0mm x 1.25mm [EIA 0805]","1","10nF","±20%","100","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4f2x7r2a222k085ae.pdf","CGA4F2X7R2A222K085AE Equiv. C2012X7R2A222K for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","2.0mm x 1.25mm [EIA 0805]","1","2.2nF","±10%","100","X7R","-55 to 125","±15%","YES"
"https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_soft_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga4f2x7r2a222m085ae.pdf","CGA4F2X7R2A222M085AE Equiv. C2012X7R2A222M for Auto","Production","TDK","Automotive Grade","AEC-Q200 Mid Voltage (100 to 630V) Soft Termination","2.0mm x 1.25mm [EIA 0805]","1","2.2nF","±20%","100","X7R","-55 to 125","±15%","YES"
